timestamp	name	family	hypothesis	verdict	matched_control_name	matched_control_val_bpb	matched_control_bytes_total	dataset	seed	block_layout	ssm_core	train_batch_tokens	iterations	max_wallclock_seconds	final_val_bpb	final_val_loss	eval_time_ms	bytes_model_int8_zlib	bytes_total	bytes_code	train_time_ms	step_avg_ms	duration_s	peak_memory_allocated_mib	exit_code	command_text	env_overrides_json	run_dir
20260408-114518	full_anchor_s4d_aaaasasss_rank12_k96_corefp16_smear_1000steps_blackwell_seed4242	stability_v6	Current promoted fixed-predictor smear hybrid should remain clearly ahead across additional Blackwell reruns.	pending	full_baseline_730steps_blackwell_seed2027_top2blocksfp16	1.65376228	15979462	full	4242	AAAASASSS	s4d	32768	1000	0.0	1.61544702	2.72761463	148432	12499540	12557296	57756	307494	307.49	464.5447247028351	1818	0	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf\.venv\Scripts\python.exe C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\train_gpt.py	{"BLOCK_LAYOUT": "AAAASASSS", "CUDA_VISIBLE_DEVICES": "1", "DATA_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\datasets\\fineweb10B_sp1024", "ENABLE_TORCH_COMPILE": "0", "FINAL_PREQUANT_EVAL": "0", "INT8_FORCE_FLOAT_NAME_PATTERNS": "ssm_coeff,ssm_log_decay,ssm_d", "ITERATIONS": "1000", "MAX_WALLCLOCK_SECONDS": "0.0", "PARALLEL_ATTN_BIAS_INIT": "1.5", "RUN_ID": "full_anchor_s4d_aaaasasss_rank12_k96_corefp16_smear_1000steps_blackwell_seed4242", "SAVE_RAW_MODEL": "0", "SDP_BACKEND": "math", "SEED": "4242", "SMEAR_ENABLED": "1", "SSM_CORE": "s4d", "SSM_KERNEL_SIZE": "96", "SSM_RANK": "12", "TOKENIZER_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\tokenizers\\fineweb_1024_bpe.model", "TRAIN_BATCH_TOKENS": "32768", "TRAIN_LOG_EVERY": "20", "TRAIN_SEQ_LEN": "1024", "VAL_BATCH_SIZE": "262144"}	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\experiments\state_space_hybrid\runs\stability_v6\20260408-114518_full_anchor_s4d_aaaasasss_rank12_k96_corefp16_smear_1000steps_blackwell_seed4242
20260408-115353	full_anchor_s4d_aaaasasss_rank12_k96_corefp16_smear_1000steps_blackwell_seed9001	stability_v6	Current promoted fixed-predictor smear hybrid should remain clearly ahead across additional Blackwell reruns.	pending	full_baseline_730steps_blackwell_seed2027_top2blocksfp16	1.65376228	15979462	full	9001	AAAASASSS	s4d	32768	1000	0.0	1.62902041	2.75053273	135930	12492072	12549828	57756	337729	337.73	479.3223247528076	1818	0	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf\.venv\Scripts\python.exe C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\train_gpt.py	{"BLOCK_LAYOUT": "AAAASASSS", "CUDA_VISIBLE_DEVICES": "1", "DATA_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\datasets\\fineweb10B_sp1024", "ENABLE_TORCH_COMPILE": "0", "FINAL_PREQUANT_EVAL": "0", "INT8_FORCE_FLOAT_NAME_PATTERNS": "ssm_coeff,ssm_log_decay,ssm_d", "ITERATIONS": "1000", "MAX_WALLCLOCK_SECONDS": "0.0", "PARALLEL_ATTN_BIAS_INIT": "1.5", "RUN_ID": "full_anchor_s4d_aaaasasss_rank12_k96_corefp16_smear_1000steps_blackwell_seed9001", "SAVE_RAW_MODEL": "0", "SDP_BACKEND": "math", "SEED": "9001", "SMEAR_ENABLED": "1", "SSM_CORE": "s4d", "SSM_KERNEL_SIZE": "96", "SSM_RANK": "12", "TOKENIZER_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\tokenizers\\fineweb_1024_bpe.model", "TRAIN_BATCH_TOKENS": "32768", "TRAIN_LOG_EVERY": "20", "TRAIN_SEQ_LEN": "1024", "VAL_BATCH_SIZE": "262144"}	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\experiments\state_space_hybrid\runs\stability_v6\20260408-115353_full_anchor_s4d_aaaasasss_rank12_k96_corefp16_smear_1000steps_blackwell_seed9001
20260408-120205	full_baseline_730steps_blackwell_seed4242_top2blocksfp16	control_stability_v6	The strongest legal 730-step all-attention control should remain in the same band across additional Blackwell seeds.	pending		None	None	full	4242	AAAAAAAAA	s4d	32768	730	0.0	1.6455032	2.77836323	192171	15915595	15973351	57756	248275	344.83	452.1327259540558	2621	0	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf\.venv\Scripts\python.exe C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\train_gpt.py	{"CUDA_VISIBLE_DEVICES": "1", "DATA_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\datasets\\fineweb10B_sp1024", "ENABLE_TORCH_COMPILE": "0", "FINAL_PREQUANT_EVAL": "0", "INT8_FORCE_FLOAT_NAME_PATTERNS": "tok_emb,blocks.7.,blocks.8.", "ITERATIONS": "730", "MAX_WALLCLOCK_SECONDS": "0.0", "RUN_ID": "full_baseline_730steps_blackwell_seed4242_top2blocksfp16", "SAVE_RAW_MODEL": "0", "SDP_BACKEND": "math", "SEED": "4242", "TOKENIZER_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\tokenizers\\fineweb_1024_bpe.model", "TRAIN_BATCH_TOKENS": "32768", "TRAIN_LOG_EVERY": "20", "TRAIN_SEQ_LEN": "1024", "VAL_BATCH_SIZE": "262144"}	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\experiments\state_space_hybrid\runs\control_stability_v6\20260408-120205_full_baseline_730steps_blackwell_seed4242_top2blocksfp16
20260408-120952	full_baseline_730steps_blackwell_seed9001_top2blocksfp16	control_stability_v6	The strongest legal 730-step all-attention control should remain in the same band across additional Blackwell seeds.	pending		None	None	full	9001	AAAAAAAAA	s4d	32768	730	0.0	1.65947334	2.80195122	215213	15933778	15991534	57756	231423	321.42	455.00014090538025	2621	0	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf\.venv\Scripts\python.exe C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\train_gpt.py	{"CUDA_VISIBLE_DEVICES": "1", "DATA_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\datasets\\fineweb10B_sp1024", "ENABLE_TORCH_COMPILE": "0", "FINAL_PREQUANT_EVAL": "0", "INT8_FORCE_FLOAT_NAME_PATTERNS": "tok_emb,blocks.7.,blocks.8.", "ITERATIONS": "730", "MAX_WALLCLOCK_SECONDS": "0.0", "RUN_ID": "full_baseline_730steps_blackwell_seed9001_top2blocksfp16", "SAVE_RAW_MODEL": "0", "SDP_BACKEND": "math", "SEED": "9001", "TOKENIZER_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\tokenizers\\fineweb_1024_bpe.model", "TRAIN_BATCH_TOKENS": "32768", "TRAIN_LOG_EVERY": "20", "TRAIN_SEQ_LEN": "1024", "VAL_BATCH_SIZE": "262144"}	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\experiments\state_space_hybrid\runs\control_stability_v6\20260408-120952_full_baseline_730steps_blackwell_seed9001_top2blocksfp16
20260408-122051	full_anchor_s4d_aaaasasss_rank12_k96_corefp16_smearm05_1000steps_blackwell_seed2027	transfer_v6	A lighter SmearGate initialization may preserve the token-handoff benefit while reducing over-smoothing in the scaled 5A/4S hybrid.	pending	full_baseline_730steps_blackwell_seed2027_top2blocksfp16	1.65376228	15979462	full	2027	AAAASASSS	s4d	32768	1000	0.0	1.6153407	2.7274351	138970	12498976	12556917	57941	300405	300.4	444.4822516441345	1818	0	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf\.venv\Scripts\python.exe C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\train_gpt.py	{"BLOCK_LAYOUT": "AAAASASSS", "CUDA_VISIBLE_DEVICES": "1", "DATA_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\datasets\\fineweb10B_sp1024", "ENABLE_TORCH_COMPILE": "0", "FINAL_PREQUANT_EVAL": "0", "INT8_FORCE_FLOAT_NAME_PATTERNS": "ssm_coeff,ssm_log_decay,ssm_d", "ITERATIONS": "1000", "MAX_WALLCLOCK_SECONDS": "0.0", "PARALLEL_ATTN_BIAS_INIT": "1.5", "RUN_ID": "full_anchor_s4d_aaaasasss_rank12_k96_corefp16_smearm05_1000steps_blackwell_seed2027", "SAVE_RAW_MODEL": "0", "SDP_BACKEND": "math", "SEED": "2027", "SMEAR_ENABLED": "1", "SMEAR_INIT": "-0.5", "SSM_CORE": "s4d", "SSM_KERNEL_SIZE": "96", "SSM_RANK": "12", "TOKENIZER_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\tokenizers\\fineweb_1024_bpe.model", "TRAIN_BATCH_TOKENS": "32768", "TRAIN_LOG_EVERY": "20", "TRAIN_SEQ_LEN": "1024", "VAL_BATCH_SIZE": "262144"}	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\experiments\state_space_hybrid\runs\transfer_v6\20260408-122051_full_anchor_s4d_aaaasasss_rank12_k96_corefp16_smearm05_1000steps_blackwell_seed2027
20260408-122843	full_anchor_s4d_aaaasasss_rank12_k96_corefp16_smear_1200steps_blackwell_seed2027	scale_ssm_v6	More same-lane Blackwell training on the best fixed-predictor hybrid should be the cleanest remaining path to a wider legal-control gap.	pending	full_baseline_730steps_blackwell_seed2027_top2blocksfp16	1.65376228	15979462	full	2027	AAAASASSS	s4d	32768	1200	0.0	1.59674695	2.69604033	124259	13191326	13249267	57941	312374	260.31	441.6218771934509	1818	0	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf\.venv\Scripts\python.exe C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\train_gpt.py	{"BLOCK_LAYOUT": "AAAASASSS", "CUDA_VISIBLE_DEVICES": "1", "DATA_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\datasets\\fineweb10B_sp1024", "ENABLE_TORCH_COMPILE": "0", "FINAL_PREQUANT_EVAL": "0", "INT8_FORCE_FLOAT_NAME_PATTERNS": "ssm_coeff,ssm_log_decay,ssm_d", "ITERATIONS": "1200", "MAX_WALLCLOCK_SECONDS": "0.0", "PARALLEL_ATTN_BIAS_INIT": "1.5", "RUN_ID": "full_anchor_s4d_aaaasasss_rank12_k96_corefp16_smear_1200steps_blackwell_seed2027", "SAVE_RAW_MODEL": "0", "SDP_BACKEND": "math", "SEED": "2027", "SMEAR_ENABLED": "1", "SSM_CORE": "s4d", "SSM_KERNEL_SIZE": "96", "SSM_RANK": "12", "TOKENIZER_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\tokenizers\\fineweb_1024_bpe.model", "TRAIN_BATCH_TOKENS": "32768", "TRAIN_LOG_EVERY": "20", "TRAIN_SEQ_LEN": "1024", "VAL_BATCH_SIZE": "262144"}	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\experiments\state_space_hybrid\runs\scale_ssm_v6\20260408-122843_full_anchor_s4d_aaaasasss_rank12_k96_corefp16_smear_1200steps_blackwell_seed2027
20260408-123633	full_anchor_s4d_aaaasasss_rank12_k96_corefp16_smear_1200steps_blackwell_seed1337	scale_ssm_v6	The 1200-step fixed-predictor smear continuation should remain ahead of the strongest legal all-attention control across another Blackwell seed.	pending	full_baseline_730steps_blackwell_seed2027_top2blocksfp16	1.65376228	15979462	full	1337	AAAASASSS	s4d	32768	1200	0.0	1.60406053	2.70838901	124169	13196378	13254319	57941	317053	264.21	446.2341537475586	1818	0	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf\.venv\Scripts\python.exe C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\train_gpt.py	{"BLOCK_LAYOUT": "AAAASASSS", "CUDA_VISIBLE_DEVICES": "1", "DATA_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\datasets\\fineweb10B_sp1024", "ENABLE_TORCH_COMPILE": "0", "FINAL_PREQUANT_EVAL": "0", "INT8_FORCE_FLOAT_NAME_PATTERNS": "ssm_coeff,ssm_log_decay,ssm_d", "ITERATIONS": "1200", "MAX_WALLCLOCK_SECONDS": "0.0", "PARALLEL_ATTN_BIAS_INIT": "1.5", "RUN_ID": "full_anchor_s4d_aaaasasss_rank12_k96_corefp16_smear_1200steps_blackwell_seed1337", "SAVE_RAW_MODEL": "0", "SDP_BACKEND": "math", "SEED": "1337", "SMEAR_ENABLED": "1", "SSM_CORE": "s4d", "SSM_KERNEL_SIZE": "96", "SSM_RANK": "12", "TOKENIZER_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\tokenizers\\fineweb_1024_bpe.model", "TRAIN_BATCH_TOKENS": "32768", "TRAIN_LOG_EVERY": "20", "TRAIN_SEQ_LEN": "1024", "VAL_BATCH_SIZE": "262144"}	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\experiments\state_space_hybrid\runs\scale_ssm_v6\20260408-123633_full_anchor_s4d_aaaasasss_rank12_k96_corefp16_smear_1200steps_blackwell_seed1337
20260408-232152	full_anchor_s4d_aaaasasss_rank12_k96_corefp16_smear_1200steps_blackwell_seed4242	stability_v7	Current public winner AAAASASSS k96 rank12 smear should remain ahead across additional Blackwell reruns.	pending	full_baseline_730steps_blackwell_seed2027_top2blocksfp16	1.65376228	15979462	full	4242	AAAASASSS	s4d	32768	1200	0.0	1.59435882	2.69200809	124148	13198105	13256046	57941	658170	548.48	790.4675393104553	1818	0	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf\.venv\Scripts\python.exe C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\train_gpt.py	{"BLOCK_LAYOUT": "AAAASASSS", "CUDA_VISIBLE_DEVICES": "1", "DATA_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\datasets\\fineweb10B_sp1024", "ENABLE_TORCH_COMPILE": "0", "FINAL_PREQUANT_EVAL": "0", "INT8_FORCE_FLOAT_NAME_PATTERNS": "ssm_coeff,ssm_log_decay,ssm_d", "ITERATIONS": "1200", "MAX_WALLCLOCK_SECONDS": "0.0", "PARALLEL_ATTN_BIAS_INIT": "1.5", "RUN_ID": "full_anchor_s4d_aaaasasss_rank12_k96_corefp16_smear_1200steps_blackwell_seed4242", "SAVE_RAW_MODEL": "0", "SDP_BACKEND": "math", "SEED": "4242", "SMEAR_ENABLED": "1", "SSM_CORE": "s4d", "SSM_KERNEL_SIZE": "96", "SSM_RANK": "12", "TOKENIZER_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\tokenizers\\fineweb_1024_bpe.model", "TRAIN_BATCH_TOKENS": "32768", "TRAIN_LOG_EVERY": "20", "TRAIN_SEQ_LEN": "1024", "VAL_BATCH_SIZE": "262144"}	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\experiments\state_space_hybrid\runs\stability_v7\20260408-232152_full_anchor_s4d_aaaasasss_rank12_k96_corefp16_smear_1200steps_blackwell_seed4242
20260408-233518	full_anchor_s4d_aaaasasss_rank12_k96_corefp16_smear_1200steps_blackwell_seed9001	stability_v7	Current public winner AAAASASSS k96 rank12 smear should remain ahead across additional Blackwell reruns.	pending	full_baseline_730steps_blackwell_seed2027_top2blocksfp16	1.65376228	15979462	full	9001	AAAASASSS	s4d	32768	1200	0.0	1.60437754	2.70892427	129354	13200342	13258283	57941	655325	546.1	790.8239057064056	1818	0	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf\.venv\Scripts\python.exe C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\train_gpt.py	{"BLOCK_LAYOUT": "AAAASASSS", "CUDA_VISIBLE_DEVICES": "1", "DATA_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\datasets\\fineweb10B_sp1024", "ENABLE_TORCH_COMPILE": "0", "FINAL_PREQUANT_EVAL": "0", "INT8_FORCE_FLOAT_NAME_PATTERNS": "ssm_coeff,ssm_log_decay,ssm_d", "ITERATIONS": "1200", "MAX_WALLCLOCK_SECONDS": "0.0", "PARALLEL_ATTN_BIAS_INIT": "1.5", "RUN_ID": "full_anchor_s4d_aaaasasss_rank12_k96_corefp16_smear_1200steps_blackwell_seed9001", "SAVE_RAW_MODEL": "0", "SDP_BACKEND": "math", "SEED": "9001", "SMEAR_ENABLED": "1", "SSM_CORE": "s4d", "SSM_KERNEL_SIZE": "96", "SSM_RANK": "12", "TOKENIZER_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\tokenizers\\fineweb_1024_bpe.model", "TRAIN_BATCH_TOKENS": "32768", "TRAIN_LOG_EVERY": "20", "TRAIN_SEQ_LEN": "1024", "VAL_BATCH_SIZE": "262144"}	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\experiments\state_space_hybrid\runs\stability_v7\20260408-233518_full_anchor_s4d_aaaasasss_rank12_k96_corefp16_smear_1200steps_blackwell_seed9001
20260408-234836	full_baseline_730steps_blackwell_seed4242_top2blocksfp16_v7	control_stability_v7	The strongest legal all-attention control should remain in the same range across additional Blackwell reruns.	pending		None	None	full	4242	AAAAAAAAA	s4d	32768	730	0.0	1.6455032	2.77836323	201734	15915595	15973536	57941	431050	598.68	645.2919473648071	2621	0	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf\.venv\Scripts\python.exe C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\train_gpt.py	{"CUDA_VISIBLE_DEVICES": "1", "DATA_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\datasets\\fineweb10B_sp1024", "ENABLE_TORCH_COMPILE": "0", "FINAL_PREQUANT_EVAL": "0", "INT8_FORCE_FLOAT_NAME_PATTERNS": "tok_emb,blocks.7.,blocks.8.", "ITERATIONS": "730", "MAX_WALLCLOCK_SECONDS": "0.0", "RUN_ID": "full_baseline_730steps_blackwell_seed4242_top2blocksfp16_v7", "SAVE_RAW_MODEL": "0", "SDP_BACKEND": "math", "SEED": "4242", "TOKENIZER_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\tokenizers\\fineweb_1024_bpe.model", "TRAIN_BATCH_TOKENS": "32768", "TRAIN_LOG_EVERY": "20", "TRAIN_SEQ_LEN": "1024", "VAL_BATCH_SIZE": "262144"}	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\experiments\state_space_hybrid\runs\control_stability_v7\20260408-234836_full_baseline_730steps_blackwell_seed4242_top2blocksfp16_v7
20260408-235929	full_baseline_730steps_blackwell_seed9001_top2blocksfp16_v7	control_stability_v7	The strongest legal all-attention control should remain in the same range across additional Blackwell reruns.	pending		None	None	full	9001	AAAAAAAAA	s4d	32768	730	0.0	1.65947334	2.80195122	218955	15933778	15991719	57941	431197	598.88	666.259562253952	2621	0	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf\.venv\Scripts\python.exe C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\train_gpt.py	{"CUDA_VISIBLE_DEVICES": "1", "DATA_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\datasets\\fineweb10B_sp1024", "ENABLE_TORCH_COMPILE": "0", "FINAL_PREQUANT_EVAL": "0", "INT8_FORCE_FLOAT_NAME_PATTERNS": "tok_emb,blocks.7.,blocks.8.", "ITERATIONS": "730", "MAX_WALLCLOCK_SECONDS": "0.0", "RUN_ID": "full_baseline_730steps_blackwell_seed9001_top2blocksfp16_v7", "SAVE_RAW_MODEL": "0", "SDP_BACKEND": "math", "SEED": "9001", "TOKENIZER_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\tokenizers\\fineweb_1024_bpe.model", "TRAIN_BATCH_TOKENS": "32768", "TRAIN_LOG_EVERY": "20", "TRAIN_SEQ_LEN": "1024", "VAL_BATCH_SIZE": "262144"}	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\experiments\state_space_hybrid\runs\control_stability_v7\20260408-235929_full_baseline_730steps_blackwell_seed9001_top2blocksfp16_v7
20260409-001051	full_baseline_739steps_blackwell_seed2027_top2blocksfp16_v7	control_frontier_v7	The strongest legal top2blocks fp16 all-attention control may sit just below the prior 740-step illegal byte boundary.	pending		None	None	full	2027	AAAAAAAAA	s4d	32768	739	0.0	1.65526723	2.79484939	196561	15959137	16017078	57941	429339	596.3	643.6103227138519	2621	0	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf\.venv\Scripts\python.exe C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\train_gpt.py	{"CUDA_VISIBLE_DEVICES": "1", "DATA_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\datasets\\fineweb10B_sp1024", "ENABLE_TORCH_COMPILE": "0", "FINAL_PREQUANT_EVAL": "0", "INT8_FORCE_FLOAT_NAME_PATTERNS": "tok_emb,blocks.7.,blocks.8.", "ITERATIONS": "739", "MAX_WALLCLOCK_SECONDS": "0.0", "RUN_ID": "full_baseline_739steps_blackwell_seed2027_top2blocksfp16_v7", "SAVE_RAW_MODEL": "0", "SDP_BACKEND": "math", "SEED": "2027", "TOKENIZER_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\tokenizers\\fineweb_1024_bpe.model", "TRAIN_BATCH_TOKENS": "32768", "TRAIN_LOG_EVERY": "20", "TRAIN_SEQ_LEN": "1024", "VAL_BATCH_SIZE": "262144"}	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\experiments\state_space_hybrid\runs\control_frontier_v7\20260409-001051_full_baseline_739steps_blackwell_seed2027_top2blocksfp16_v7
20260409-002148	full_baseline_734steps_blackwell_seed2027_top2blocksfp16_v7	control_frontier_v7	A slightly higher-step top2blocks fp16 all-attention control may still be legal and tighten the strongest control package.	pending		None	None	full	2027	AAAAAAAAA	s4d	32768	734	0.0	1.65311583	2.79121683	185089	15937298	15995239	57941	429994	597.21	629.656834602356	2621	0	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf\.venv\Scripts\python.exe C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\train_gpt.py	{"CUDA_VISIBLE_DEVICES": "1", "DATA_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\datasets\\fineweb10B_sp1024", "ENABLE_TORCH_COMPILE": "0", "FINAL_PREQUANT_EVAL": "0", "INT8_FORCE_FLOAT_NAME_PATTERNS": "tok_emb,blocks.7.,blocks.8.", "ITERATIONS": "734", "MAX_WALLCLOCK_SECONDS": "0.0", "RUN_ID": "full_baseline_734steps_blackwell_seed2027_top2blocksfp16_v7", "SAVE_RAW_MODEL": "0", "SDP_BACKEND": "math", "SEED": "2027", "TOKENIZER_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\tokenizers\\fineweb_1024_bpe.model", "TRAIN_BATCH_TOKENS": "32768", "TRAIN_LOG_EVERY": "20", "TRAIN_SEQ_LEN": "1024", "VAL_BATCH_SIZE": "262144"}	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\experiments\state_space_hybrid\runs\control_frontier_v7\20260409-002148_full_baseline_734steps_blackwell_seed2027_top2blocksfp16_v7
20260409-003236	full_baseline_900steps_blackwell_seed2027_top1blockfp16_v7	control_budget_v7	A cheaper top1block fp16 all-attention export may use extra Blackwell training budget to become the strongest legal control.	pending		None	None	full	2027	AAAAAAAAA	s4d	32768	900	0.0	1.61215746	2.72206034	185601	14339688	14397629	57941	533208	592.45	725.8632116317749	2621	0	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf\.venv\Scripts\python.exe C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\train_gpt.py	{"CUDA_VISIBLE_DEVICES": "1", "DATA_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\datasets\\fineweb10B_sp1024", "ENABLE_TORCH_COMPILE": "0", "FINAL_PREQUANT_EVAL": "0", "INT8_FORCE_FLOAT_NAME_PATTERNS": "tok_emb,blocks.8.", "ITERATIONS": "900", "MAX_WALLCLOCK_SECONDS": "0.0", "RUN_ID": "full_baseline_900steps_blackwell_seed2027_top1blockfp16_v7", "SAVE_RAW_MODEL": "0", "SDP_BACKEND": "math", "SEED": "2027", "TOKENIZER_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\tokenizers\\fineweb_1024_bpe.model", "TRAIN_BATCH_TOKENS": "32768", "TRAIN_LOG_EVERY": "20", "TRAIN_SEQ_LEN": "1024", "VAL_BATCH_SIZE": "262144"}	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\experiments\state_space_hybrid\runs\control_budget_v7\20260409-003236_full_baseline_900steps_blackwell_seed2027_top1blockfp16_v7
